id,first_name,last_name,specialty,hospital,phone
D1064,Alix,Gomez,Chirurgie générale,Clinique Saint-Augustin,0361961129
D1065,Georges,Dupont,Médecine palliative,Hôpital Necker,+33 3 52 71 18 95
D1066,Thibaut,Pages,Infectiologie,CHU de Nantes,03 57 82 02 36
D1067,Emmanuelle,Mendès,Médecine du sport,CHU de Dijon,0486571617
D1068,Astrid,Hardy,Chirurgie cardiovasculaire,CHU de Montpellier,+33 (0)3 21 94 24 09
D1069,Charles,Lemonnier,Urologie,CHU de Rennes,+33 5 45 78 81 27
D1070,Odette,Grégoire,Gastro-entérologie,CHU Pellegrin,05 34 69 43 20
D1071,Hugues,Masse,Chirurgie cardiovasculaire,Hôpital Bichat,+33 1 41 87 88 44
D1072,Dominique,Vasseur,Urologie,CHU de Dijon,0420812308
D1073,Noël,Klein,Oto-rhino-laryngologie,CH de la Côte Basque,+33 (0)2 78 42 40 33
D1074,Élisabeth,Ferreira,Cardiologie,Polyclinique Bordeaux Nord,+33 (0)4 86 95 51 84
D1075,Michelle,Lucas,Médecine générale,Hôpital Privé Jean Mermoz,04 49 50 05 34
D1076,Joseph,Boucher,Médecine du sport,Hôpital Purpan,+33 (0)2 44 64 98 37
D1077,Matthieu,Germain,Médecine vasculaire,CHU de Toulouse,0358962736
D1078,Alexandrie,Caron,Oncologie,CHU Pellegrin,02 35 72 72 23
D1079,Hélène,Marin,Ophtalmologie,Polyclinique de l'Atlantique,+33 4 34 04 22 69
D1080,Laurent,Muller,Orthopédie,Hôpital de la Timone,+33 2 19 63 76 18
D1081,Guillaume,Petitjean,Urologie,Hôpital Cochin,+33 (0)2 40 66 01 00
D1082,Gilles,Menard,Dermatologie,Hôpital Xavier Arnozan,+33 (0)4 20 29 00 18
D1083,Nathalie,Maillot,Médecine d'urgence,CHU de Rennes,+33 (0)3 57 27 97 24
D1084,Vincent,Voisin,Cardiologie,Clinique Tivoli,+33 3 81 08 48 10
D1085,Valérie,Bertrand,Médecine d'urgence,Hôpital Edouard Herriot,+33 (0)4 50 18 62 03
D1086,André,Dumas,Gynécologie,Hôpital Cochin,05 32 25 43 61
D1087,Claudine,Roy,Endocrinologie,Hôpital Pitié-Salpêtrière,+33 (0)3 68 14 51 95
D1088,Georges,Alves,Anesthésiologie,Polyclinique Bordeaux Nord,+33 (0)1 73 92 26 85
D1089,Joséphine,Arnaud,Oncologie,Hôpital Purpan,02 79 49 45 14
D1090,Colette,Peltier,Médecine d'urgence,CHU de Toulouse,0413102252
D1091,Amélie,Cohen,Médecine du sport,Hôpital de la Timone,02 14 19 64 21
D1092,Tristan,Rodriguez,Chirurgie cardiovasculaire,Clinique Tivoli,+33 5 32 55 76 76
D1093,Josette,Bousquet,Médecine interne,Hôpital Saint-André,0262366878
D1094,Élisabeth,Teixeira,Orthopédie,Polyclinique Bordeaux Nord,+33 5 31 19 68 93
D1095,Martine,Fernandez,Médecine du sport,CHU de Montpellier,+33 4 94 03 05 87
D1096,Grégoire,Masson,Pédiatrie,Clinique du Parc,+33 (0)4 87 52 47 28
D1097,Astrid,Berger,Dermatologie,CH de la Côte Basque,+33 3 68 02 12 60
D1098,Marthe,Lamy,Pneumologie,Clinique du Parc,0178191792
D1099,Antoine,Caron,Endocrinologie,CHU de Lille,0272131096
D1100,Henri,Salmon,Chirurgie cardiovasculaire,Hôpital Pitié-Salpêtrière,+33 6 42 84 76 57
D1101,Sabine,Imbert,Endocrinologie,CH de la Côte Basque,+33 (0)4 38 12 00 92
D1102,Constance,Renard,Gynécologie,Hôpital Saint-Louis,+33 (0)5 40 67 84 98
D1103,Thibault,Lacombe,Hématologie,CHU Haut-Lévêque,+33 5 63 24 18 62
D1104,Noémi,Lecomte,Oncologie,Hôpital Necker,01 79 36 28 91
D1105,Thérèse,Jacquot,Neurologie,Hôpital Purpan,06 85 66 20 56
D1106,Léon,Dupuy,Urologie,Clinique du Parc,+33 (0)2 43 15 95 03
D1107,Roland,Goncalves,Chirurgie générale,CHU de Lille,+33 (0)1 88 39 04 38
D1108,Luc,Diaz,Hématologie,Clinique du Parc,+33 (0)3 80 41 99 09
D1109,Sophie,Guillet,Radiologie,Hôpital Saint-André,+33 (0)1 75 51 40 54
D1110,Anastasie,Charrier,Psychiatrie,Hôpital Cochin,+33 4 70 65 21 56
D1111,Nicole,Gaudin,Chirurgie cardiovasculaire,Hôpital Saint-André,+33 (0)2 79 09 67 90
D1112,Stéphane,Renard,Cardiologie,Hôpital Robert Picqué,+33 6 36 11 33 22
D1113,Constance,Blondel,Radiologie,Hôpital Robert Picqué,0612545960
D1114,Michèle,Becker,Médecine du sport,Hôpital Xavier Arnozan,03 79 39 91 29
D1115,Lorraine,Mahe,Médecine du sport,CH de la Côte Basque,+33 (0)1 44 24 81 71
D1116,Cécile,Bouvier,Radiologie,CHU de Toulouse,+33 4 50 21 49 55
D1117,Emmanuel,Guérin,Neurologie,CHU Pellegrin,+33 6 34 47 47 21
D1118,Hélène,Coulon,Néphrologie,CHU de Nancy,+33 (0)4 95 46 69 27
D1119,Aimée,Blanchet,Endocrinologie,Polyclinique Bordeaux Nord,0516168740
D1120,Laure,Weiss,Orthopédie,Hôpital Cochin,+33 (0)3 82 80 21 46
D1121,Hugues,Colas,Gastro-entérologie,Hôpital Privé Jean Mermoz,02 21 36 71 57
D1122,Chantal,Clerc,Psychiatrie,Hôpital Edouard Herriot,02 45 12 16 63
D1123,Andrée,Boulanger,Gastro-entérologie,CHU de Dijon,+33 (0)4 71 59 73 71
D1124,Roger,De Sousa,Urologie,CHU d'Angers,+33 (0)2 96 72 35 90
D1125,Joséphine,Becker,Oncologie,Clinique Tivoli,01 82 56 73 03
D1126,Alphonse,Thierry,Rhumatologie,Polyclinique de l'Atlantique,04 22 42 12 14
D1127,Anne,Faure,Médecine d'urgence,Hôpital Saint-André,0630683420
D1128,Éric,Gilbert,Endocrinologie,CHU Pellegrin,0456235677
D1129,Élise,Lagarde,Pneumologie,Hôpital Bichat,+33 5 86 59 60 89
D1130,Louis,Garnier,Dermatologie,Polyclinique de l'Atlantique,+33 4 74 50 27 27
D1131,Timothée,Noël,Anesthésiologie,Hôpital de la Timone,04 11 80 72 79
D1132,Étienne,Da Silva,Endocrinologie,Hôpital de la Timone,+33 3 45 68 29 63
D1133,Adèle,Lacroix,Rhumatologie,Hôpital Privé Jean Mermoz,+33 1 44 55 04 48
D1134,Thérèse,Denis,Chirurgie orthopédique,Hôpital Necker,06 32 66 55 86
D1135,Dorothée,Salmon,Radiologie,CHU Haut-Lévêque,0248276528
D1136,Jeannine,Goncalves,Rhumatologie,CHU Pellegrin,05 24 46 49 11
D1137,Susan,Duval,Physiologie,CHU de Toulouse,+33 (0)1 45 96 17 98
D1138,Eugène,Couturier,Ophtalmologie,CHU d'Angers,01 58 46 33 78
D1139,Alex,Noël,Physiologie,CHU de Montpellier,+33 6 41 57 66 05
D1140,Sabine,Hubert,Pneumologie,CHU de Dijon,0420446306
D1141,Arthur,Garcia,Oto-rhino-laryngologie,Hôpital Bichat,+33 (0)2 90 58 95 52
D1142,Henriette,Perret,Oncologie,Clinique Tivoli,+33 5 35 39 60 96
D1143,Gilbert,Bousquet,Endocrinologie,Polyclinique de l'Atlantique,03 24 65 82 63
D1144,Eugène,Lacombe,Neurologie,Clinique Saint-Augustin,+33 2 50 96 48 25
D1145,Lucas,Morin,Endocrinologie,Hôpital de la Timone,+33 (0)1 53 60 92 09
D1146,Mathilde,Devaux,Rhumatologie,Hôpital Edouard Herriot,+33 (0)5 24 02 75 23
D1147,Marcelle,Louis,Dermatologie,Hôpital Cochin,0353836404
D1148,Émile,Meunier,Infectiologie,Hôpital Purpan,+33 (0)2 41 17 91 12
D1149,Roland,Charles,Médecine d'urgence,CHU de Toulouse,+33 2 35 17 53 61
D1150,Claudine,Simon,Psychiatrie,CHU de Toulouse,02 21 71 36 65
D1151,Luce,Lebreton,Médecine du sport,Polyclinique Bordeaux Nord,+33 3 28 40 29 90
D1152,Georges,Le Goff,Dermatologie,Hôpital Edouard Herriot,0699998028
D1153,Nicole,Adam,Chirurgie orthopédique,CHU Haut-Lévêque,+33 (0)3 52 90 80 88
D1154,Patricia,Brunet,Hématologie,Hôpital Edouard Herriot,+33 4 95 13 05 23
D1155,Émile,Petitjean,Gynécologie,CHU de Strasbourg,+33 4 20 47 31 58
D1156,Manon,Cousin,Médecine du sport,Clinique Pasteur,07 86 86 34 23
D1157,Marianne,Wagner,Oncologie,CHU de Nancy,0536199423
D1158,Michelle,Coulon,Physiologie,CHU de Dijon,06 06 94 59 19
D1159,Alice,Gilbert,Chirurgie orthopédique,CHU de Dijon,+33 4 89 51 72 08
D1160,Philippe,Coste,Orthopédie,Clinique Saint-Augustin,04 49 98 56 01
D1161,Jules,Breton,Neurologie,Hôpital Xavier Arnozan,03 44 53 13 55
D1162,William,Valette,Médecine générale,Hôpital Robert Picqué,0252050537
D1163,Hélène,Lebrun,Ophtalmologie,CHU de Montpellier,+33 1 88 64 93 83
D1164,François,Guilbert,Orthopédie,Hôpital Saint-Louis,0222966553
D1165,Louis,Girard,Médecine du sport,CHU de Rennes,08 00 46 11 72
D1166,Joséphine,Millet,Dermatologie,Polyclinique Bordeaux Nord,03 76 90 40 90
D1167,Célina,Jacquet,Physiologie,Hôpital Saint-Louis,+33 5 49 08 80 50
D1168,Daniel,Lelièvre,Chirurgie orthopédique,CHU de Lille,+33 (0)5 58 44 55 61
D1169,Frédérique,Becker,Pneumologie,Hôpital Saint-Louis,0779064771
D1170,Zoé,Besson,Chirurgie générale,Hôpital Saint-Louis,+33 (0)1 55 30 02 15
D1171,Marie,Ramos,Chirurgie générale,Hôpital Pitié-Salpêtrière,03 69 21 35 80
D1172,Marie,Roux,Urologie,Hôpital Bichat,0173104145
D1173,Marie,Raymond,Médecine interne,Hôpital de la Timone,04 22 22 97 12
D1174,Timothée,Caron,Chirurgie orthopédique,CHU de Rennes,06 01 88 39 77
D1175,Roger,Lebrun,Chirurgie cardiovasculaire,CHU de Toulouse,03 69 14 41 58
D1176,Victoire,Berger,Infectiologie,CHU de Rennes,+33 2 23 17 03 03
D1177,Chantal,Collin,Anesthésiologie,Hôpital Xavier Arnozan,+33 7 41 53 98 85
D1178,Patricia,Langlois,Pneumologie,Clinique Tivoli,02 90 81 23 56
D1179,Catherine,Legendre,Néphrologie,Hôpital Pitié-Salpêtrière,+33 5 46 31 46 24
D1180,Hortense,Jourdan,Chirurgie orthopédique,Hôpital Purpan,+33 (0)2 78 71 13 07
D1181,Julien,Da Costa,Médecine palliative,CH de la Côte Basque,+33 (0)6 78 75 41 81
D1182,Adrienne,Perret,Chirurgie générale,Hôpital Saint-André,+33 2 85 68 68 50
D1183,Brigitte,Maillard,Oncologie,Hôpital Edouard Herriot,0238066343
D1184,Anne,Schmitt,Dermatologie,Hôpital Purpan,0778610313
D1185,Gabriel,Vincent,Pneumologie,Hôpital Pitié-Salpêtrière,+33 (0)4 15 31 81 43
D1186,Laure,Bonnin,Pédiatrie,Hôpital Saint-André,05 35 61 34 73
D1187,Jean,Martins,Oncologie,CHU de Dijon,0442940128
D1188,Martine,Loiseau,Radiologie,Clinique Tivoli,04 65 32 51 22
D1189,Xavier,Pineau,Chirurgie orthopédique,Polyclinique de l'Atlantique,+33 1 43 76 50 24
D1190,Denis,Picard,Infectiologie,Clinique Tivoli,+33 (0)4 89 79 07 37
D1191,Frédéric,Lambert,Chirurgie cardiovasculaire,CHU de Montpellier,+33 (0)4 43 38 82 21
D1192,Eugène,Bailly,Hématologie,Hôpital Cochin,0630758474
D1193,Aimée,Albert,Pneumologie,Hôpital de la Timone,+33 (0)4 89 45 89 71
D1194,Richard,Torres,Gastro-entérologie,CHU d'Angers,+33 (0)2 78 63 25 70
D1195,Patrick,Verdier,Médecine d'urgence,CHU de Strasbourg,04 93 31 36 14
D1196,Lorraine,Potier,Pédiatrie,Hôpital Pitié-Salpêtrière,03 25 45 56 96
D1197,Robert,Ruiz,Médecine vasculaire,CHU d'Angers,+33 1 72 98 59 16
D1198,Stéphanie,De Sousa,Chirurgie générale,CHU de Rennes,0442107272
D1199,Dorothée,Charpentier,Gynécologie,CHU de Toulouse,+33 4 63 74 14 07
D1200,Augustin,Carpentier,Chirurgie cardiovasculaire,CHU de Lille,0253074065
D1201,Margaud,Martin,Hématologie,Hôpital Xavier Arnozan,+33 (0)3 85 25 48 82
D1202,Emmanuel,Delannoy,Physiologie,Hôpital Saint-André,0276369143
D1203,Arthur,Reynaud,Pneumologie,CHU Haut-Lévêque,0384666144
D1204,Jeannine,Langlois,Médecine palliative,CHU de Strasbourg,+33 5 86 59 23 42
D1205,Arnaude,Lenoir,Gériatrie,CHU de Toulouse,+33 4 58 41 49 78
D1206,Jules,Mallet,Oto-rhino-laryngologie,Clinique Tivoli,02 37 28 75 85
D1207,Chantal,Monnier,Hématologie,CHU de Rennes,06 37 66 70 80
D1208,Pauline,De Oliveira,Ophtalmologie,Hôpital Saint-André,+33 (0)2 69 94 39 85
D1209,Gilbert,Legendre,Psychiatrie,Hôpital Privé Jean Mermoz,0178626078
D1210,Céline,Vincent,Pneumologie,Hôpital Pitié-Salpêtrière,+33 (0)1 79 41 59 14
D1211,Geneviève,Leduc,Hématologie,Hôpital Edouard Herriot,0182198038
D1212,Guy,Guilbert,Chirurgie cardiovasculaire,Polyclinique Bordeaux Nord,02 61 32 44 07
D1213,Laurence,Lagarde,Oncologie,Clinique Pasteur,+33 2 48 10 29 18
D1214,Étienne,Hoarau,Médecine vasculaire,Hôpital Purpan,+33 2 43 70 87 60
D1215,Gérard,Ribeiro,Rhumatologie,Hôpital Necker,06 99 23 84 97
D1216,Margaux,Chauvet,Médecine du sport,CHU de Toulouse,+33 (0)5 81 20 22 32
D1217,Danielle,Traore,Urologie,CHU de Montpellier,+33 6 77 44 19 75
D1218,Margot,Paris,Pédiatrie,CHU d'Angers,05 32 17 66 20
D1219,Roland,Albert,Chirurgie orthopédique,CHU de Rennes,+33 (0)5 34 09 40 97
D1220,Augustin,Monnier,Anesthésiologie,Clinique Tivoli,+33 6 38 74 02 58
D1221,Constance,Lacroix,Anesthésiologie,CHU Haut-Lévêque,0534812259
D1222,Yves,Jacques,Gastro-entérologie,Clinique du Parc,+33 4 30 46 17 67
D1223,Julie,Delmas,Rhumatologie,Hôpital Purpan,+33 3 89 25 99 59
D1224,Laure,Antoine,Médecine générale,CHU de Nancy,+33 (0)1 74 02 31 17
D1225,Margaret,Ollivier,Infectiologie,Clinique du Parc,0372312661
D1226,Charles,Raymond,Physiologie,Hôpital Bichat,0248017590
D1227,Jérôme,Lebrun,Chirurgie cardiovasculaire,Polyclinique de l'Atlantique,+33 (0)6 26 29 83 34
D1228,Claudine,Navarro,Orthopédie,CHU de Toulouse,0369326831
D1229,Isabelle,Laurent,Dermatologie,Hôpital de la Timone,+33 (0)3 58 02 05 69
D1230,Émilie,Guérin,Urologie,Hôpital Xavier Arnozan,0339873397
D1231,Constance,Benard,Médecine vasculaire,Clinique Pasteur,0262176619
D1232,Édouard,Rodriguez,Radiologie,CHU de Rennes,0240173098
D1233,Vincent,Simon,Oto-rhino-laryngologie,Clinique du Parc,+33 4 43 46 51 24
D1234,Denis,Joubert,Rhumatologie,Hôpital Xavier Arnozan,+33 4 68 69 08 19
D1235,Charlotte,Charles,Chirurgie cardiovasculaire,Hôpital Privé Jean Mermoz,+33 (0)1 58 56 43 50
D1236,Guillaume,Martins,Physiologie,Clinique Tivoli,0182371990
D1237,Adélaïde,Guérin,Radiologie,CHU de Nantes,02 29 87 24 01
D1238,Auguste,Mahe,Rhumatologie,CHU de Rennes,+33 4 88 67 43 00
D1239,André,Becker,Médecine palliative,CHU de Toulouse,+33 5 19 08 70 66
D1240,Marthe,Marchand,Gériatrie,Hôpital Xavier Arnozan,05 65 82 17 19
D1241,Alexandrie,Benard,Urologie,Hôpital Privé Jean Mermoz,+33 4 84 60 33 19
D1242,Alain,Dumas,Gériatrie,CHU de Nancy,01 74 03 01 02
D1243,Brigitte,Arnaud,Urologie,Hôpital Bichat,0173559342
D1244,Julie,Chauvin,Hématologie,Clinique Tivoli,02 52 11 48 37
D1245,Maryse,Guyon,Chirurgie orthopédique,Clinique du Parc,0366745843
D1246,Édith,Da Costa,Endocrinologie,Hôpital Edouard Herriot,0243056974
D1247,Édouard,Martins,Oncologie,CHU Pellegrin,+33 3 72 48 31 52
D1248,Auguste,Huet,Oncologie,Hôpital Purpan,06 31 10 70 44
D1249,Jacqueline,Jacob,Ophtalmologie,Hôpital Robert Picqué,0231049670
D1250,Alex,Jacob,Anesthésiologie,Hôpital Saint-Louis,01 73 33 62 68
D1251,Bernard,Peltier,Néphrologie,Hôpital Robert Picqué,0158850954
D1252,Suzanne,Chrétien,Psychiatrie,Hôpital Xavier Arnozan,+33 1 55 59 66 01
D1253,Françoise,Chevallier,Orthopédie,Clinique Tivoli,0636699842
D1254,Alex,Bigot,Radiologie,Polyclinique de l'Atlantique,+33 2 57 04 41 38
D1255,Théodore,Marques,Médecine palliative,CHU Haut-Lévêque,01 69 94 54 49
D1256,Alexandre,Denis,Hématologie,Hôpital Saint-Louis,0473427707
D1257,Alain,Turpin,Gastro-entérologie,CHU de Dijon,+33 (0)4 92 78 36 09
D1258,Édouard,Baron,Médecine d'urgence,CHU de Strasbourg,0183724447
D1259,Gilbert,Dumas,Hématologie,Hôpital Saint-André,+33 2 78 90 31 02
D1260,Marianne,Guillou,Urologie,CHU de Toulouse,04 71 08 30 44
D1261,Alfred,Potier,Médecine interne,Hôpital Saint-Louis,0173935118
D1262,Capucine,Marie,Chirurgie cardiovasculaire,Hôpital Xavier Arnozan,+33 (0)3 76 35 95 61
D1263,Lucy,Launay,Chirurgie cardiovasculaire,Hôpital Cochin,0276059556
D1264,Manon,Besson,Orthopédie,Polyclinique Bordeaux Nord,04 49 90 25 04
D1265,Henri,Maury,Ophtalmologie,CHU de Dijon,+33 (0)2 44 93 58 89
D1266,Michèle,Barre,Oto-rhino-laryngologie,Hôpital Saint-Louis,+33 5 18 90 26 11
D1267,Maurice,Moreno,Chirurgie cardiovasculaire,CHU d'Angers,02 52 80 97 88
D1268,Brigitte,Prévost,Médecine interne,Polyclinique Bordeaux Nord,0353943535
D1269,Nicolas,Pineau,Médecine d'urgence,Hôpital Pitié-Salpêtrière,0249376515
D1270,Gabrielle,Bodin,Pédiatrie,Hôpital Necker,+33 (0)4 94 79 37 63
D1271,Hélène,Marchand,Oncologie,Clinique du Parc,+33 5 54 92 94 45
D1272,Thomas,Lemaire,Médecine d'urgence,Clinique Saint-Augustin,+33 (0)5 55 68 29 73
D1273,Jules,De Sousa,Pneumologie,CHU de Montpellier,+33 (0)3 21 16 48 71
D1274,Gilbert,Fontaine,Radiologie,Hôpital Saint-Louis,01 49 21 28 86
D1275,Audrey,Monnier,Médecine d'urgence,CHU d'Angers,+33 5 47 83 41 55
D1276,Jeanne,Raynaud,Pneumologie,Clinique Saint-Augustin,+33 (0)1 74 15 76 76
D1277,Stéphane,Boulay,Gastro-entérologie,Clinique Saint-Augustin,02 58 29 81 20
D1278,Jeanne,Allain,Radiologie,CHU d'Angers,0631657289
D1279,Roger,Leleu,Médecine palliative,CHU de Lille,+33 (0)3 72 47 50 98
D1280,Édith,Delorme,Médecine interne,CHU de Dijon,04 38 56 52 20
D1281,Sylvie,Guyon,Gynécologie,Clinique Pasteur,+33 5 79 84 99 51
D1282,Adélaïde,Jacquet,Urologie,Hôpital de la Timone,+33 2 50 44 77 32
D1283,Sébastien,Poirier,Pneumologie,Hôpital Pitié-Salpêtrière,+33 (0)3 72 42 13 88
D1284,Olivie,Roy,Médecine du sport,Hôpital Purpan,+33 (0)1 70 88 30 70
D1285,Alexandrie,Martins,Médecine du sport,Hôpital Cochin,0565782741
D1286,Michelle,Munoz,Hématologie,Hôpital Edouard Herriot,+33 (0)5 96 67 41 24
D1287,Nath,Laroche,Endocrinologie,Polyclinique Bordeaux Nord,+33 (0)4 90 13 15 28
D1288,Xavier,Baron,Gériatrie,Hôpital Robert Picqué,02 21 50 61 85
D1289,Laurent,Pascal,Médecine palliative,CHU de Montpellier,+33 (0)1 41 32 96 33
D1290,Rémy,Lelièvre,Orthopédie,Polyclinique de l'Atlantique,+33 7 32 74 23 18
D1291,Monique,Bouvet,Médecine générale,Hôpital Saint-André,+33 1 34 61 78 93
D1292,Mathilde,Colin,Chirurgie orthopédique,CHU de Lille,+33 (0)5 61 49 69 35
D1293,Christine,Laporte,Infectiologie,Clinique Pasteur,+33 4 57 34 77 69
D1294,Agathe,Devaux,Gastro-entérologie,Hôpital Bichat,04 50 13 14 67
D1295,Victor,Hoarau,Neurologie,Hôpital Privé Jean Mermoz,02 49 27 51 56
D1296,Maryse,Rodriguez,Infectiologie,Hôpital Edouard Herriot,07 59 63 04 48
D1297,Martin,Lejeune,Infectiologie,CHU Haut-Lévêque,+33 (0)4 74 45 66 76
D1298,Andrée,Bertin,Radiologie,Clinique Tivoli,+33 (0)4 20 73 50 47
D1299,Anouk,Louis,Médecine du sport,Polyclinique Bordeaux Nord,+33 3 59 19 95 29
D1300,Élodie,Lefebvre,Médecine générale,Hôpital Pitié-Salpêtrière,+33 (0)5 19 15 58 10
D1301,Diane,Lacroix,Médecine interne,Hôpital Edouard Herriot,0355286342
D1302,Alix,Rémy,Orthopédie,CHU de Dijon,03 64 83 00 08
D1303,François,Charrier,Endocrinologie,Clinique Tivoli,07 30 24 40 33
D1304,Arthur,Maillard,Physiologie,Hôpital Bichat,+33 (0)5 18 62 41 11
D1305,Corinne,Mace,Psychiatrie,CHU de Dijon,01 47 08 92 19
D1306,Sophie,Michaud,Pneumologie,CHU de Strasbourg,+33 4 68 56 80 44
D1307,Céline,Renaud,Oncologie,Hôpital Bichat,+33 (0)4 13 97 64 61
D1308,Matthieu,Cordier,Cardiologie,Hôpital Necker,0699488360
D1309,Colette,Petitjean,Pédiatrie,Hôpital Cochin,05 08 81 73 90
D1310,Anastasie,Pires,Hématologie,Clinique Pasteur,+33 6 05 79 14 52
D1311,Suzanne,Lombard,Psychiatrie,Hôpital Cochin,+33 (0)2 36 82 37 93
D1312,Émile,Blanchard,Dermatologie,Clinique Pasteur,06 68 93 07 46
D1313,Thierry,Traore,Psychiatrie,CHU Pellegrin,0285059960
D1314,René,Blot,Anesthésiologie,Hôpital Bichat,+33 7 58 75 35 77
D1315,Denise,Berthelot,Neurologie,CHU de Dijon,+33 (0)2 43 61 62 02
D1316,Dorothée,Bouvet,Oto-rhino-laryngologie,CHU de Rennes,+33 (0)3 21 37 10 67
D1317,Jean,Toussaint,Anesthésiologie,CHU d'Angers,02 69 86 60 41
D1318,Bernadette,Cousin,Orthopédie,Hôpital Xavier Arnozan,0474959224
D1319,Dorothée,Pottier,Pédiatrie,Hôpital Purpan,+33 5 08 89 47 73
D1320,Vincent,Letellier,Médecine vasculaire,CHU de Dijon,+33 3 20 87 05 62
D1321,Henri,Lelièvre,Néphrologie,Hôpital Privé Jean Mermoz,+33 (0)1 39 43 31 87
D1322,Vincent,Gauthier,Gériatrie,Hôpital Xavier Arnozan,+33 (0)6 38 92 15 83
D1323,Adélaïde,Techer,Médecine du sport,Hôpital Privé Jean Mermoz,+33 (0)3 52 44 69 45
D1324,Laurence,Gosselin,Néphrologie,Hôpital Pitié-Salpêtrière,03 87 88 31 92
D1325,François,Foucher,Chirurgie cardiovasculaire,CHU Pellegrin,+33 4 32 24 91 28
D1326,Jacqueline,Imbert,Médecine interne,Clinique Tivoli,04 78 99 94 97
D1327,Marc,Roy,Cardiologie,CH de la Côte Basque,+33 (0)3 72 31 92 22
D1328,Christelle,Martin,Gynécologie,CHU de Dijon,0223028767
D1329,Victor,Hernandez,Orthopédie,CHU de Nantes,+33 (0)3 80 86 66 75
D1330,Thierry,Barbe,Physiologie,CHU de Nancy,0228932426
D1331,Gabrielle,Pichon,Chirurgie cardiovasculaire,Hôpital Edouard Herriot,03 85 18 65 20
D1332,Aimée,Turpin,Endocrinologie,CHU Haut-Lévêque,0564398365
D1333,Joseph,Letellier,Médecine du sport,Hôpital Purpan,+33 (0)3 54 75 83 09
D1334,Thierry,Boulanger,Psychiatrie,Hôpital Purpan,+33 (0)4 98 48 09 40
D1335,Madeleine,Paris,Neurologie,Hôpital Saint-André,05 45 04 40 90
D1336,Michelle,Georges,Psychiatrie,Hôpital Necker,07 62 78 10 50
D1337,Juliette,Delannoy,Chirurgie orthopédique,CHU d'Angers,+33 3 26 21 61 07
D1338,Lucie,Lacombe,Chirurgie cardiovasculaire,Hôpital Pitié-Salpêtrière,+33 (0)4 69 18 43 90
D1339,Xavier,Maillet,Dermatologie,CHU Haut-Lévêque,0322958066
D1340,Virginie,Martineau,Gériatrie,CHU de Strasbourg,+33 (0)1 88 38 24 12
D1341,Capucine,Bertrand,Néphrologie,CHU de Montpellier,0355862044
D1342,Gabrielle,Marty,Gastro-entérologie,CHU Pellegrin,+33 (0)4 83 79 19 71
D1343,Gabriel,Robin,Chirurgie orthopédique,Hôpital Edouard Herriot,+33 2 32 25 90 20
D1344,Martin,Diaz,Chirurgie générale,Clinique Saint-Augustin,0634134324
D1345,Bernard,Gillet,Oto-rhino-laryngologie,Hôpital Xavier Arnozan,0327429563
D1346,Victoire,Roche,Radiologie,Hôpital Necker,0356244741
D1347,Claudine,Monnier,Cardiologie,CHU de Montpellier,0487872096
D1348,Honoré,Tanguy,Oncologie,Clinique Saint-Augustin,+33 5 82 54 35 88
D1349,Véronique,Bernier,Chirurgie générale,Hôpital Necker,0234834374
D1350,Arthur,Ferreira,Ophtalmologie,Clinique du Parc,+33 6 72 79 55 96
D1351,Margaux,Pruvost,Urologie,Clinique Tivoli,+33 (0)4 74 15 02 67
D1352,Xavier,Marques,Hématologie,Clinique Pasteur,+33 (0)3 44 54 27 82
D1353,Odette,Simon,Dermatologie,Hôpital Edouard Herriot,06 32 99 66 73
D1354,Philippe,Ramos,Gastro-entérologie,Hôpital Edouard Herriot,0481764038
D1355,Franck,De Oliveira,Médecine palliative,Hôpital Edouard Herriot,04 20 96 90 28
D1356,Jacques,Ribeiro,Gastro-entérologie,CHU Pellegrin,+33 2 69 25 01 42
D1357,Suzanne,Perrot,Rhumatologie,Polyclinique de l'Atlantique,05 40 27 02 32
D1358,Thibaut,Le Gall,Néphrologie,Hôpital Saint-André,+33 (0)3 39 33 61 32
D1359,Marianne,Berthelot,Chirurgie orthopédique,Hôpital Cochin,0139725178
