id,first_name,last_name,specialty,hospital,phone
D9605,Bernard,Diallo,Chirurgie orthopédique,Clinique Saint-Augustin,0790136324
D9606,Joséphine,Jean,Hématologie,CHU de Strasbourg,0477715966
D9607,Marie,Duhamel,Médecine générale,CHU de Toulouse,+33 (0)4 44 98 25 04
D9608,Anouk,Chevalier,Oto-rhino-laryngologie,CHU de Nantes,02 44 71 32 71
D9609,Robert,Marin,Hématologie,CHU Haut-Lévêque,+33 (0)2 31 85 63 06
D9610,Geneviève,Girard,Pédiatrie,Clinique Pasteur,05 82 13 12 12
D9611,Inès,Berthelot,Médecine interne,Hôpital Necker,03 87 66 83 51
D9612,Nicole,Gillet,Oto-rhino-laryngologie,CHU de Montpellier,+33 (0)2 58 34 61 19
D9613,Grégoire,Carlier,Néphrologie,CH de la Côte Basque,+33 3 59 93 09 06
D9614,Marcelle,Perrot,Dermatologie,Hôpital Robert Picqué,+33 2 85 83 00 94
D9615,Alice,Louis,Médecine vasculaire,Hôpital Xavier Arnozan,0229869559
D9616,Manon,Dupré,Gériatrie,Hôpital Edouard Herriot,02 32 68 91 49
D9617,Augustin,Jacquot,Psychiatrie,Hôpital Purpan,+33 1 83 20 30 82
D9618,Marianne,Jacques,Médecine d'urgence,CHU de Nantes,+33 5 67 36 56 75
D9619,Anne,Coste,Gynécologie,CHU Haut-Lévêque,04 89 42 09 58
D9620,Véronique,Brunet,Oncologie,CHU de Nancy,+33 6 25 04 46 56
D9621,Catherine,Fontaine,Gériatrie,CHU d'Angers,+33 (0)5 59 29 98 85
D9622,Émilie,Bailly,Orthopédie,Hôpital Saint-André,+33 (0)5 53 58 49 14
D9623,Stéphane,Marie,Psychiatrie,Hôpital Privé Jean Mermoz,05 19 05 25 73
D9624,Lucy,Maillet,Pneumologie,CHU de Rennes,0482030838
D9625,Laurence,Blanchard,Médecine du sport,Hôpital Pitié-Salpêtrière,0420900915
D9626,Nathalie,Boucher,Physiologie,CHU Haut-Lévêque,+33 3 10 18 43 23
D9627,Margot,Thomas,Cardiologie,CHU de Lille,04 26 87 45 34
D9628,Sophie,Dupré,Gériatrie,Hôpital Saint-André,+33 (0)2 53 07 49 02
D9629,Nathalie,Weiss,Médecine générale,CH de la Côte Basque,0773597280
D9630,Thibaut,Carlier,Chirurgie générale,Hôpital Cochin,05 96 46 49 32
D9631,Agathe,Nicolas,Radiologie,CHU de Dijon,04 68 99 87 42
D9632,Clémence,Delahaye,Physiologie,Clinique Tivoli,+33 (0)2 21 89 72 39
D9633,Sylvie,Charrier,Pédiatrie,CH de la Côte Basque,0632980666
D9634,Agathe,Julien,Infectiologie,CHU de Montpellier,+33 4 13 88 53 03
D9635,Roland,Launay,Rhumatologie,CHU de Lille,06 23 04 00 09
D9636,Alexandrie,Lecomte,Cardiologie,Polyclinique de l'Atlantique,04 87 67 37 29
D9637,Stéphanie,Vidal,Rhumatologie,Hôpital Cochin,07 66 12 88 44
D9638,Frédéric,Langlois,Pneumologie,Hôpital Saint-André,+33 4 98 33 60 28
D9639,Dominique,Lesage,Psychiatrie,Hôpital Robert Picqué,+33 (0)7 97 57 87 35
D9640,Jeanne,Dupuy,Rhumatologie,Polyclinique Bordeaux Nord,0556342853
D9641,Adèle,Georges,Urologie,Hôpital Necker,0565206652
D9642,Claudine,Jean,Gastro-entérologie,Hôpital Saint-André,0519552898
D9643,Benjamin,Salmon,Urologie,Hôpital Purpan,+33 (0)2 28 76 96 66
D9644,Louise,Didier,Pédiatrie,CHU de Nantes,+33 (0)4 73 63 07 59
D9645,Guillaume,Leblanc,Médecine du sport,Clinique Pasteur,06 33 76 68 00
D9646,Stéphanie,Hamel,Médecine vasculaire,CHU Pellegrin,+33 (0)3 23 73 13 72
D9647,Paulette,Humbert,Médecine vasculaire,CHU de Montpellier,0219255857
D9648,Laure,Delorme,Médecine du sport,CHU de Strasbourg,+33 5 16 23 40 21
D9649,Georges,Marion,Anesthésiologie,Hôpital Bichat,+33 (0)5 47 43 69 77
D9650,Nicole,Verdier,Gériatrie,Hôpital Bichat,0388774920
D9651,Adèle,Morel,Médecine générale,CHU d'Angers,+33 2 41 82 73 69
D9652,Olivie,Peltier,Médecine du sport,Hôpital de la Timone,+33 2 44 91 67 71
D9653,Simone,Martinez,Gynécologie,Hôpital Saint-Louis,05 36 94 79 38
D9654,Mathilde,Rousset,Cardiologie,CHU de Toulouse,+33 (0)2 55 83 92 78
D9655,François,Mendès,Médecine d'urgence,CHU de Dijon,04 90 27 86 90
D9656,Lucie,Pierre,Chirurgie cardiovasculaire,Hôpital Necker,+33 (0)1 49 45 12 97
D9657,Susan,Chauvet,Infectiologie,Hôpital Necker,+33 (0)5 58 71 61 37
D9658,Auguste,Henry,Médecine palliative,CHU de Nancy,+33 (0)2 37 07 35 52
D9659,Zoé,Teixeira,Médecine vasculaire,CHU de Nancy,0498127105
D9660,Margaux,Boutin,Médecine du sport,Hôpital Saint-André,+33 3 58 49 87 78
D9661,Manon,Raynaud,Médecine palliative,CHU Haut-Lévêque,0245567978
D9662,Alphonse,Guillou,Gastro-entérologie,Hôpital Cochin,04 56 76 25 99
D9663,Andrée,Lebreton,Physiologie,CHU de Nancy,+33 3 84 34 61 78
D9664,Hélène,Pereira,Médecine vasculaire,Clinique du Parc,06 81 02 03 78
D9665,Bernadette,Poirier,Radiologie,Polyclinique de l'Atlantique,+33 (0)2 53 89 47 47
D9666,Denis,Albert,Physiologie,CHU de Nantes,+33 5 49 84 87 86
D9667,Olivie,Hoarau,Pneumologie,Hôpital Necker,+33 4 22 69 87 16
D9668,Élisabeth,Marty,Chirurgie générale,CHU de Nancy,0214312773
D9669,Édouard,Boulanger,Chirurgie générale,Hôpital Saint-Louis,+33 2 32 59 04 36
D9670,Lucie,Gauthier,Hématologie,CH de la Côte Basque,+33 2 43 51 63 94
D9671,Zacharie,Clément,Ophtalmologie,Hôpital Cochin,+33 4 82 89 13 08
D9672,Joséphine,Blondel,Pneumologie,CHU de Nancy,+33 (0)7 99 11 59 87
D9673,Guy,Charles,Médecine vasculaire,Clinique Saint-Augustin,+33 4 43 30 67 41
D9674,Anastasie,Camus,Orthopédie,Hôpital Bichat,+33 (0)2 54 39 88 91
D9675,Marcel,Neveu,Cardiologie,CH de la Côte Basque,05 34 88 78 99
D9676,Clémence,Schmitt,Médecine palliative,Clinique du Parc,0354724367
D9677,Yves,Marchand,Physiologie,CH de la Côte Basque,+33 4 97 63 71 08
D9678,Maggie,Thibault,Dermatologie,Clinique Saint-Augustin,03 51 35 61 30
D9679,Élisabeth,Le Roux,Médecine du sport,CHU de Nantes,+33 4 44 71 95 35
D9680,Marc,Bertrand,Radiologie,CHU de Toulouse,06 22 18 71 63
D9681,Stéphane,Bouvier,Chirurgie générale,Hôpital Cochin,04 13 83 99 74
D9682,Georges,Fabre,Pédiatrie,CHU de Montpellier,0373123469
D9683,Jacques,Fouquet,Médecine générale,Clinique Pasteur,03 69 70 12 47
D9684,Georges,Lopez,Médecine générale,Clinique du Parc,+33 (0)1 75 38 33 31
D9685,Édouard,Barbier,Médecine générale,CHU d'Angers,06 38 44 52 76
D9686,Margot,Marion,Chirurgie orthopédique,CHU d'Angers,05 24 24 28 23
D9687,Claudine,Nguyen,Médecine du sport,CHU de Montpellier,03 66 78 83 13
D9688,Auguste,Gilbert,Cardiologie,CHU Haut-Lévêque,06 99 12 37 86
D9689,Françoise,Thibault,Radiologie,Hôpital de la Timone,0368383645
D9690,Margaud,Langlois,Urologie,CHU de Toulouse,+33 5 96 39 54 81
D9691,Arnaude,Chauvin,Gériatrie,CH de la Côte Basque,+33 (0)4 30 98 71 08
D9692,Nicole,Thierry,Infectiologie,Polyclinique Bordeaux Nord,+33 5 81 82 92 45
D9693,Jeannine,Lopez,Pneumologie,Hôpital Pitié-Salpêtrière,0642155632
D9694,Dominique,Grenier,Cardiologie,Hôpital Pitié-Salpêtrière,0278588858
D9695,Gilles,Andre,Cardiologie,Hôpital Pitié-Salpêtrière,+33 4 42 02 38 14
D9696,Alphonse,Chartier,Pédiatrie,Clinique Pasteur,0175987313
D9697,Luc,Nicolas,Néphrologie,CHU de Rennes,+33 4 80 68 09 63
D9698,Marcelle,Adam,Infectiologie,CHU de Nantes,+33 5 58 59 45 57
D9699,Adrien,Faure,Gynécologie,Hôpital Necker,03 20 78 53 98
D9700,Michèle,Petitjean,Pédiatrie,Hôpital de la Timone,04 11 57 36 41
D9701,Philippe,Brunel,Physiologie,Clinique Tivoli,+33 5 49 40 18 10
D9702,Édouard,Descamps,Médecine générale,CHU de Strasbourg,+33 1 53 02 10 79
D9703,Arnaude,Guibert,Chirurgie cardiovasculaire,CHU de Nantes,+33 5 17 69 02 05
D9704,Étienne,Richard,Anesthésiologie,Clinique Tivoli,+33 3 39 82 12 52
D9705,Gabrielle,Lévêque,Pneumologie,Polyclinique Bordeaux Nord,0328029813
D9706,Xavier,Lucas,Médecine générale,Hôpital Saint-Louis,+33 3 82 88 28 55
D9707,Margot,Fischer,Médecine palliative,CH de la Côte Basque,05 62 79 63 02
D9708,Michel,Monnier,Médecine générale,Polyclinique de l'Atlantique,01 30 00 00 46
D9709,Diane,Renaud,Néphrologie,Hôpital Xavier Arnozan,0276415076
D9710,Agathe,Leroux,Psychiatrie,CHU de Rennes,+33 3 57 57 01 91
D9711,Astrid,Julien,Ophtalmologie,Hôpital Xavier Arnozan,+33 (0)2 62 98 06 51
D9712,Adèle,Lucas,Infectiologie,CHU de Montpellier,01 58 12 74 01
D9713,William,Valentin,Chirurgie orthopédique,Hôpital Saint-André,06 38 64 24 95
D9714,Théophile,Marin,Psychiatrie,CHU Haut-Lévêque,07 71 92 24 78
D9715,Pauline,Fernandes,Chirurgie orthopédique,Hôpital Saint-André,+33 2 50 32 58 80
D9716,Claude,Didier,Ophtalmologie,Clinique du Parc,02 37 29 27 06
D9717,Margot,Besson,Hématologie,Polyclinique de l'Atlantique,+33 5 31 61 21 12
D9718,Martin,Pinto,Pneumologie,Hôpital de la Timone,+33 2 34 48 02 29
D9719,Denise,Pierre,Anesthésiologie,Hôpital Saint-André,0636474412
D9720,Zoé,Charpentier,Gastro-entérologie,Hôpital Privé Jean Mermoz,+33 (0)4 32 38 42 88
D9721,Noël,Dupuis,Psychiatrie,Hôpital Saint-André,0223158270
D9722,Hugues,Adam,Physiologie,Hôpital Privé Jean Mermoz,0320859234
D9723,Roland,De Oliveira,Médecine générale,CH de la Côte Basque,+33 3 63 21 11 94
D9724,Christine,David,Cardiologie,Clinique du Parc,+33 (0)2 19 72 39 63
D9725,Sylvie,Diaz,Infectiologie,Polyclinique de l'Atlantique,+33 (0)1 45 10 76 23
D9726,Claudine,Bodin,Infectiologie,Clinique Pasteur,0486671230
D9727,Denis,Nguyen,Gastro-entérologie,Hôpital Privé Jean Mermoz,04 66 30 21 20
D9728,Victoire,Nguyen,Pédiatrie,CHU de Montpellier,03 75 26 73 95
D9729,Dorothée,Loiseau,Psychiatrie,Clinique Pasteur,0382286464
D9730,Gérard,Marchand,Neurologie,Clinique Tivoli,05 62 30 59 68
D9731,Lucy,Vasseur,Hématologie,Hôpital Pitié-Salpêtrière,+33 2 85 33 17 77
D9732,Nicolas,Lesage,Neurologie,Hôpital Edouard Herriot,0376354681
D9733,Christelle,Weiss,Dermatologie,Clinique Saint-Augustin,0484795878
D9734,Benoît,Weber,Gynécologie,CHU de Toulouse,05 18 60 96 85
D9735,Victoire,Michel,Chirurgie générale,Clinique Pasteur,04 99 66 38 62
D9736,Maurice,Leclercq,Gériatrie,CHU de Dijon,0222017958
D9737,Victoire,Thomas,Urologie,Hôpital Necker,0499660356
D9738,Martine,Arnaud,Dermatologie,CHU de Rennes,+33 1 49 25 55 78
D9739,Emmanuel,Guillet,Endocrinologie,CHU de Strasbourg,0549329514
D9740,Margaud,Lejeune,Radiologie,Hôpital Xavier Arnozan,04 67 70 23 75
D9741,Andrée,Parent,Cardiologie,CHU de Toulouse,+33 (0)1 70 42 44 62
D9742,Nicole,Thierry,Chirurgie cardiovasculaire,CHU d'Angers,0234674974
D9743,Éléonore,Texier,Oncologie,CHU de Toulouse,0371960483
D9744,Suzanne,Boulay,Endocrinologie,CHU de Strasbourg,+33 (0)2 62 11 81 48
D9745,Alix,David,Chirurgie orthopédique,Clinique Pasteur,02 43 87 99 63
D9746,Philippe,Delmas,Néphrologie,Hôpital Purpan,0148608824
D9747,Charlotte,Martineau,Chirurgie cardiovasculaire,CHU Pellegrin,+33 2 72 29 78 30
D9748,Lorraine,Delannoy,Ophtalmologie,Clinique Pasteur,+33 (0)6 09 22 93 98
D9749,Jeannine,Mendès,Pédiatrie,Hôpital Purpan,+33 (0)4 89 53 27 77
D9750,Christelle,David,Médecine vasculaire,Hôpital Xavier Arnozan,0508037181
D9751,Philippine,Labbé,Médecine vasculaire,Hôpital de la Timone,02 76 47 66 59
D9752,Aimé,Maillot,Cardiologie,CHU Haut-Lévêque,+33 4 15 97 57 44
D9753,Victor,Garnier,Chirurgie cardiovasculaire,Hôpital Robert Picqué,+33 (0)2 45 59 84 55
D9754,Adèle,Deschamps,Médecine palliative,CHU de Toulouse,0558232179
D9755,Eugène,Paris,Hématologie,Hôpital Privé Jean Mermoz,+33 (0)2 43 86 43 57
D9756,Denis,Cordier,Médecine du sport,CHU de Nancy,+33 (0)8 00 29 72 72
D9757,Bertrand,Lucas,Hématologie,CHU d'Angers,0492546972
D9758,Aurore,Fernandez,Chirurgie générale,Hôpital Privé Jean Mermoz,0272448394
D9759,Eugène,Gallet,Oncologie,Hôpital Robert Picqué,04 95 72 30 89
D9760,Anaïs,Mercier,Rhumatologie,CHU de Dijon,+33 5 56 94 46 55
D9761,Éric,Turpin,Chirurgie générale,Hôpital Saint-André,+33 6 52 34 23 82
D9762,Luc,Morvan,Urologie,CHU de Nancy,+33 4 79 65 84 66
D9763,Valentine,Wagner,Orthopédie,Hôpital Cochin,+33 6 98 68 28 74
D9764,Madeleine,Brunet,Médecine du sport,CHU de Rennes,0432373591
D9765,Élisabeth,Andre,Dermatologie,Clinique Tivoli,0130849947
D9766,Aurélie,Techer,Physiologie,Hôpital Bichat,02 99 73 87 24
D9767,Emmanuelle,Allard,Psychiatrie,Hôpital de la Timone,03 51 59 22 16
D9768,Hortense,Dumas,Hématologie,Hôpital de la Timone,+33 7 75 36 14 32
D9769,Valentine,Michaud,Chirurgie orthopédique,CHU de Nantes,0365768824
D9770,Bernard,Bourdon,Médecine d'urgence,Hôpital Necker,+33 (0)4 15 12 29 54
D9771,Cécile,Lefebvre,Gastro-entérologie,CHU de Nancy,+33 3 88 89 93 19
D9772,Suzanne,Gonzalez,Neurologie,Polyclinique de l'Atlantique,04 67 99 28 98
D9773,Isaac,Blanc,Médecine interne,Hôpital Edouard Herriot,03 85 49 45 98
D9774,Thérèse,Delaunay,Médecine palliative,Hôpital Saint-André,03 64 92 11 21
D9775,Henriette,Michaud,Chirurgie cardiovasculaire,CHU de Lille,+33 (0)6 37 20 01 02
D9776,Joséphine,Gonzalez,Urologie,Hôpital Edouard Herriot,02 46 82 29 09
D9777,Sabine,Bailly,Hématologie,Hôpital Pitié-Salpêtrière,0524750750
D9778,Olivie,Royer,Anesthésiologie,CH de la Côte Basque,02 19 22 47 14
D9779,Édouard,Garnier,Gynécologie,CHU de Dijon,07 83 96 45 06
D9780,Colette,Lesage,Chirurgie générale,Hôpital Purpan,+33 (0)4 66 61 17 76
D9781,Nathalie,Masse,Médecine vasculaire,Clinique Saint-Augustin,03 61 91 10 98
D9782,Pénélope,Diaz,Anesthésiologie,Clinique Saint-Augustin,+33 6 31 39 52 73
D9783,Nicole,Lejeune,Médecine palliative,Hôpital Saint-Louis,04 57 13 04 50
D9784,Raymond,De Sousa,Oncologie,Clinique Saint-Augustin,0426243837
D9785,Sophie,Dupuis,Pneumologie,CHU de Toulouse,+33 (0)1 44 71 36 59
D9786,Gabriel,Techer,Médecine d'urgence,CHU Haut-Lévêque,+33 (0)5 81 18 35 54
D9787,Josette,Nguyen,Oto-rhino-laryngologie,Clinique Saint-Augustin,0432710792
D9788,Sylvie,Guillot,Pneumologie,CHU de Nancy,0480510725
D9789,Mathilde,Adam,Physiologie,CHU de Strasbourg,0631027892
D9790,Marie,Peltier,Endocrinologie,Clinique Pasteur,+33 2 47 47 62 28
D9791,Laurence,Peltier,Dermatologie,Clinique Pasteur,+33 4 32 28 03 10
D9792,Michèle,Thierry,Gastro-entérologie,Hôpital Edouard Herriot,0565175926
D9793,Thomas,Colas,Dermatologie,Hôpital Bichat,+33 6 18 88 58 82
D9794,Émilie,Lemaire,Oncologie,CHU de Rennes,05 31 72 71 85
D9795,Suzanne,Laurent,Néphrologie,CHU de Montpellier,+33 (0)4 68 63 58 08
D9796,Camille,Garcia,Psychiatrie,Hôpital Pitié-Salpêtrière,0689163392
D9797,Lucy,Bousquet,Médecine palliative,Hôpital Necker,+33 2 35 18 62 43
D9798,Élisabeth,Simon,Psychiatrie,Hôpital de la Timone,+33 (0)2 35 80 38 65
D9799,Benjamin,Martins,Gériatrie,CHU de Dijon,+33 (0)5 33 66 55 75
D9800,Eugène,Lenoir,Orthopédie,Hôpital Bichat,0257381490
D9801,Alexandre,Antoine,Gastro-entérologie,Clinique Saint-Augustin,05 57 32 25 81
D9802,Bernadette,Thomas,Médecine du sport,Hôpital Bichat,+33 2 79 37 79 94
D9803,Adrienne,Boyer,Endocrinologie,Clinique du Parc,0387952224
D9804,Louise,Bernier,Chirurgie générale,Clinique du Parc,06 35 94 22 05
D9805,Marianne,Bodin,Orthopédie,CHU de Montpellier,0322775130
D9806,Lucy,Allain,Médecine générale,CHU d'Angers,+33 7 33 29 72 91
D9807,Michèle,Ribeiro,Radiologie,CHU de Toulouse,+33 (0)3 29 26 80 81
D9808,Sébastien,Chauvin,Anesthésiologie,CHU Haut-Lévêque,+33 4 73 50 66 65
D9809,Roland,Lambert,Dermatologie,Hôpital Necker,02 49 37 05 71
D9810,Georges,Valette,Endocrinologie,Hôpital Edouard Herriot,+33 3 20 72 35 66
D9811,Jacques,Lefort,Orthopédie,Hôpital de la Timone,0634832168
D9812,Sébastien,Carre,Néphrologie,CHU de Rennes,0535552013
D9813,Louis,Picard,Médecine interne,Hôpital Saint-Louis,+33 (0)4 97 73 71 94
D9814,Augustin,Giraud,Gynécologie,CHU de Strasbourg,+33 (0)7 61 27 77 19
D9815,Emmanuel,Boyer,Ophtalmologie,CHU de Strasbourg,+33 (0)5 67 46 08 28
D9816,Guillaume,Marie,Pneumologie,CHU Pellegrin,+33 5 96 26 57 55
D9817,Jérôme,Bourdon,Ophtalmologie,CHU Haut-Lévêque,+33 3 27 76 73 30
D9818,Isaac,Roger,Endocrinologie,CH de la Côte Basque,+33 1 30 84 85 11
D9819,Édouard,Antoine,Médecine du sport,CHU de Nantes,+33 (0)5 17 21 64 94
D9820,Pauline,Schmitt,Oto-rhino-laryngologie,Hôpital Bichat,+33 (0)2 72 78 18 32
D9821,Victor,Roger,Néphrologie,CHU de Nancy,0463853172
D9822,Aurélie,Lenoir,Neurologie,Hôpital Xavier Arnozan,+33 2 29 55 67 19
D9823,Grégoire,Dubois,Infectiologie,Hôpital Saint-André,+33 (0)3 28 48 44 17
D9824,Christophe,Gilles,Gériatrie,Hôpital Necker,0438439618
D9825,Jeanne,Michel,Cardiologie,Hôpital Privé Jean Mermoz,03 51 15 23 49
D9826,Jeannine,Pierre,Ophtalmologie,Clinique Tivoli,02 69 69 95 19
D9827,Margaux,Rivière,Orthopédie,Hôpital Edouard Herriot,+33 3 44 05 85 37
D9828,Rémy,Laporte,Infectiologie,Hôpital Edouard Herriot,0176482764
D9829,William,Pierre,Médecine vasculaire,Hôpital Cochin,+33 5 54 93 90 91
D9830,Théophile,Ramos,Médecine interne,Hôpital Necker,03 27 00 80 91
D9831,Guillaume,Marchal,Oncologie,Hôpital Xavier Arnozan,03 70 78 21 05
D9832,Anne,Jacques,Rhumatologie,Hôpital Privé Jean Mermoz,+33 3 62 80 66 52
D9833,Agathe,Bouchet,Gastro-entérologie,Clinique Saint-Augustin,01 46 55 34 35
D9834,Patrick,Étienne,Oto-rhino-laryngologie,Hôpital Purpan,04 82 02 67 15
D9835,Patrick,Letellier,Neurologie,CHU de Toulouse,0469574044
D9836,Hortense,Maurice,Médecine interne,CHU de Dijon,+33 6 98 11 08 37
D9837,Geneviève,Bonnet,Médecine interne,CHU de Toulouse,01 69 41 86 56
D9838,Céline,Bourgeois,Chirurgie générale,CHU de Montpellier,0579488001
D9839,Margot,Joly,Chirurgie cardiovasculaire,CHU Haut-Lévêque,0380905321
D9840,Agathe,Mendès,Médecine d'urgence,Hôpital Saint-André,03 54 60 40 24
D9841,Adèle,Lacombe,Dermatologie,CHU de Nancy,+33 (0)6 98 19 49 45
D9842,Gilles,Gaudin,Médecine vasculaire,Clinique Pasteur,+33 2 23 53 38 96
D9843,Alain,Duval,Physiologie,Hôpital Pitié-Salpêtrière,+33 (0)5 16 28 22 75
D9844,Luc,Baron,Médecine vasculaire,Hôpital Necker,0699567443
D9845,Anne,Guillaume,Chirurgie orthopédique,Hôpital Pitié-Salpêtrière,+33 3 28 50 32 46
D9846,Catherine,Martel,Médecine d'urgence,CHU de Dijon,+33 (0)8 03 22 65 71
D9847,Édouard,Collet,Endocrinologie,Hôpital Purpan,+33 (0)6 99 34 77 78
D9848,Thibault,Fernandes,Médecine du sport,CHU de Lille,04 70 97 98 43
D9849,Alex,Becker,Oto-rhino-laryngologie,Hôpital Xavier Arnozan,+33 1 60 17 11 14
D9850,Julien,Hoarau,Médecine d'urgence,Polyclinique Bordeaux Nord,+33 (0)2 18 83 72 60
D9851,Noémi,Bègue,Médecine d'urgence,Hôpital Saint-Louis,+33 4 63 63 17 89
D9852,Adrien,Arnaud,Chirurgie générale,Hôpital Bichat,+33 5 49 73 96 36
D9853,Inès,Delorme,Gériatrie,Hôpital Bichat,02 52 78 70 01
D9854,Céline,Foucher,Hématologie,Clinique Tivoli,0479388322
D9855,Éric,Loiseau,Orthopédie,CHU de Strasbourg,04 67 02 82 31
D9856,Anne,Royer,Cardiologie,Hôpital de la Timone,+33 1 55 35 90 18
D9857,David,Blanchet,Chirurgie générale,Clinique Pasteur,+33 (0)1 45 21 05 02
D9858,Tristan,Menard,Urologie,CHU de Rennes,+33 (0)3 20 04 46 97
D9859,Suzanne,Marion,Pneumologie,Hôpital Cochin,0477936654
D9860,Adrienne,Breton,Anesthésiologie,Hôpital Pitié-Salpêtrière,+33 2 14 80 85 95
D9861,Théodore,Aubry,Ophtalmologie,Hôpital Edouard Herriot,03 75 48 71 83
D9862,Jules,Allain,Médecine d'urgence,Hôpital de la Timone,0160608109
D9863,Isabelle,Charrier,Médecine générale,Hôpital Saint-Louis,0475276198
D9864,Mathilde,Regnier,Neurologie,Clinique Saint-Augustin,+33 (0)3 24 42 74 34
D9865,Édouard,Traore,Radiologie,CHU de Lille,0254435048
D9866,Frédéric,Valette,Anesthésiologie,Hôpital Saint-André,0488396831
D9867,Emmanuelle,Poulain,Chirurgie générale,Hôpital Edouard Herriot,+33 4 32 93 47 37
D9868,Gilles,Julien,Médecine interne,Hôpital Edouard Herriot,05 96 30 63 85
D9869,Agnès,Bousquet,Chirurgie générale,Hôpital Edouard Herriot,02 14 90 80 63
D9870,Louise,Schneider,Infectiologie,Hôpital Bichat,+33 4 84 87 97 72
D9871,Alexandria,Colin,Endocrinologie,Hôpital Purpan,0756229782
D9872,Roger,Blanchet,Anesthésiologie,Hôpital Cochin,+33 (0)2 62 45 53 72
D9873,Roger,Leleu,Anesthésiologie,Hôpital Saint-Louis,+33 1 69 09 29 96
D9874,Louise,Weiss,Ophtalmologie,Hôpital Xavier Arnozan,0296807077
D9875,Daniel,Dijoux,Pédiatrie,CHU de Dijon,+33 (0)4 83 85 82 27
D9876,Jacqueline,Rocher,Physiologie,CHU de Nancy,+33 4 94 62 55 91
D9877,Astrid,Rémy,Médecine interne,CHU de Nancy,0352496709
D9878,Véronique,Peltier,Gynécologie,Hôpital Necker,03 71 89 39 11
D9879,Paulette,Fernandes,Hématologie,CH de la Côte Basque,+33 (0)2 43 01 80 13
D9880,Claude,Maillet,Chirurgie générale,CHU de Strasbourg,+33 (0)4 94 20 63 57
D9881,Guillaume,Delmas,Chirurgie cardiovasculaire,CHU de Toulouse,0383440489
D9882,Antoine,Colin,Neurologie,Clinique Pasteur,+33 (0)6 27 20 74 47
D9883,Gilles,Bègue,Radiologie,Polyclinique Bordeaux Nord,+33 6 66 43 91 17
D9884,Jules,Brun,Neurologie,Hôpital Purpan,+33 6 05 19 82 87
D9885,Alain,Leleu,Médecine générale,CHU de Lille,0476959389
D9886,Colette,Courtois,Pneumologie,Clinique Saint-Augustin,02 85 61 96 97
D9887,Nicole,Legrand,Médecine interne,Polyclinique Bordeaux Nord,06 07 54 11 84
D9888,Océane,Didier,Radiologie,Hôpital Bichat,03 21 97 49 49
D9889,Caroline,Bernier,Médecine générale,CHU de Montpellier,+33 (0)5 53 17 10 27
D9890,Aurore,Imbert,Médecine du sport,CHU Haut-Lévêque,+33 1 44 90 15 73
D9891,Nathalie,Dubois,Médecine vasculaire,Clinique Saint-Augustin,0492231913
D9892,Pierre,Dupré,Urologie,CH de la Côte Basque,+33 7 45 74 67 66
D9893,Timothée,Ribeiro,Orthopédie,CHU Haut-Lévêque,+33 1 82 98 66 64
D9894,Adélaïde,Lopez,Gynécologie,CHU de Nantes,01 64 73 18 14
D9895,René,Mace,Gériatrie,Hôpital Edouard Herriot,+33 2 19 02 09 01
D9896,Anastasie,Reynaud,Médecine du sport,Polyclinique Bordeaux Nord,0465361935
D9897,Louis,Barbe,Cardiologie,CHU de Montpellier,0255406858
D9898,Gabrielle,Delorme,Médecine interne,Hôpital Saint-André,+33 2 33 35 24 62
D9899,Marie,Maillard,Physiologie,CHU de Strasbourg,01 70 21 77 02
D9900,Vincent,Renaud,Gastro-entérologie,CHU de Nantes,+33 5 65 97 79 10
D9901,Joséphine,Marion,Médecine palliative,Hôpital Robert Picqué,+33 2 57 08 96 95
D9902,Corinne,Petitjean,Cardiologie,CHU de Lille,+33 4 95 17 49 14
D9903,Alexandrie,Poulain,Gériatrie,CHU de Dijon,+33 4 91 34 60 58
D9904,Monique,Peltier,Cardiologie,Clinique Pasteur,+33 (0)2 36 95 23 61
